[2025-07-24T03:29:09.221+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 2005, 'population': 4261240, 'transformed_at': '2025-07-24T03:28:59.592100'}: 'date'
[2025-07-24T03:29:09.222+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 2004, 'population': 4200078, 'transformed_at': '2025-07-24T03:28:59.592104'}: 'date'
[2025-07-24T03:29:09.222+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 2003, 'population': 4138784, 'transformed_at': '2025-07-24T03:28:59.592108'}: 'date'
[2025-07-24T03:29:09.222+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 2002, 'population': 4075705, 'transformed_at': '2025-07-24T03:28:59.592112'}: 'date'
[2025-07-24T03:29:09.223+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 2001, 'population': 4008947, 'transformed_at': '2025-07-24T03:28:59.592122'}: 'date'
[2025-07-24T03:29:09.223+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 2000, 'population': 3937739, 'transformed_at': '2025-07-24T03:28:59.592213'}: 'date'
[2025-07-24T03:29:09.224+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1999, 'population': 3862101, 'transformed_at': '2025-07-24T03:28:59.592251'}: 'date'
[2025-07-24T03:29:09.224+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1998, 'population': 3782838, 'transformed_at': '2025-07-24T03:28:59.592262'}: 'date'
[2025-07-24T03:29:09.225+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1997, 'population': 3701711, 'transformed_at': '2025-07-24T03:28:59.592267'}: 'date'
[2025-07-24T03:29:09.225+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1996, 'population': 3619013, 'transformed_at': '2025-07-24T03:28:59.592271'}: 'date'
[2025-07-24T03:29:09.225+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1995, 'population': 3535176, 'transformed_at': '2025-07-24T03:28:59.592274'}: 'date'
[2025-07-24T03:29:09.226+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1994, 'population': 3451122, 'transformed_at': '2025-07-24T03:28:59.592284'}: 'date'
[2025-07-24T03:29:09.226+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1993, 'population': 3367434, 'transformed_at': '2025-07-24T03:28:59.592288'}: 'date'
[2025-07-24T03:29:09.226+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1992, 'population': 3284258, 'transformed_at': '2025-07-24T03:28:59.592292'}: 'date'
[2025-07-24T03:29:09.227+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1991, 'population': 3202176, 'transformed_at': '2025-07-24T03:28:59.592295'}: 'date'
[2025-07-24T03:29:09.227+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1990, 'population': 3121706, 'transformed_at': '2025-07-24T03:28:59.592299'}: 'date'
[2025-07-24T03:29:09.227+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1989, 'population': 3043827, 'transformed_at': '2025-07-24T03:28:59.592330'}: 'date'
[2025-07-24T03:29:09.228+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1988, 'population': 2968103, 'transformed_at': '2025-07-24T03:28:59.592383'}: 'date'
[2025-07-24T03:29:09.228+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1987, 'population': 2892699, 'transformed_at': '2025-07-24T03:28:59.592396'}: 'date'
[2025-07-24T03:29:09.228+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1986, 'population': 2817216, 'transformed_at': '2025-07-24T03:28:59.592400'}: 'date'
[2025-07-24T03:29:09.229+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1985, 'population': 2741894, 'transformed_at': '2025-07-24T03:28:59.592405'}: 'date'
[2025-07-24T03:29:09.229+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1984, 'population': 2667595, 'transformed_at': '2025-07-24T03:28:59.592409'}: 'date'
[2025-07-24T03:29:09.229+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1983, 'population': 2595153, 'transformed_at': '2025-07-24T03:28:59.592414'}: 'date'
[2025-07-24T03:29:09.230+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1982, 'population': 2524806, 'transformed_at': '2025-07-24T03:28:59.592498'}: 'date'
[2025-07-24T03:29:09.230+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1981, 'population': 2456637, 'transformed_at': '2025-07-24T03:28:59.592506'}: 'date'
[2025-07-24T03:29:09.231+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1980, 'population': 2390633, 'transformed_at': '2025-07-24T03:28:59.592511'}: 'date'
[2025-07-24T03:29:09.233+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1979, 'population': 2326490, 'transformed_at': '2025-07-24T03:28:59.592515'}: 'date'
[2025-07-24T03:29:09.234+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1978, 'population': 2264510, 'transformed_at': '2025-07-24T03:28:59.592594'}: 'date'
[2025-07-24T03:29:09.235+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1977, 'population': 2205025, 'transformed_at': '2025-07-24T03:28:59.592604'}: 'date'
[2025-07-24T03:29:09.235+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1976, 'population': 2147774, 'transformed_at': '2025-07-24T03:28:59.592610'}: 'date'
[2025-07-24T03:29:09.236+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1975, 'population': 2092719, 'transformed_at': '2025-07-24T03:28:59.592615'}: 'date'
[2025-07-24T03:29:09.236+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1974, 'population': 2039643, 'transformed_at': '2025-07-24T03:28:59.592623'}: 'date'
[2025-07-24T03:29:09.237+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1973, 'population': 1988343, 'transformed_at': '2025-07-24T03:28:59.592632'}: 'date'
[2025-07-24T03:29:09.237+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1972, 'population': 1938248, 'transformed_at': '2025-07-24T03:28:59.592638'}: 'date'
[2025-07-24T03:29:09.238+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1971, 'population': 1888539, 'transformed_at': '2025-07-24T03:28:59.592642'}: 'date'
[2025-07-24T03:29:09.239+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1970, 'population': 1838949, 'transformed_at': '2025-07-24T03:28:59.592647'}: 'date'
[2025-07-24T03:29:09.239+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1969, 'population': 1789276, 'transformed_at': '2025-07-24T03:28:59.592652'}: 'date'
[2025-07-24T03:29:09.240+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1968, 'population': 1739731, 'transformed_at': '2025-07-24T03:28:59.592657'}: 'date'
[2025-07-24T03:29:09.241+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1967, 'population': 1689523, 'transformed_at': '2025-07-24T03:28:59.592662'}: 'date'
[2025-07-24T03:29:09.241+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1966, 'population': 1638116, 'transformed_at': '2025-07-24T03:28:59.592669'}: 'date'
[2025-07-24T03:29:09.242+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1965, 'population': 1586208, 'transformed_at': '2025-07-24T03:28:59.592673'}: 'date'
[2025-07-24T03:29:09.242+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1964, 'population': 1533960, 'transformed_at': '2025-07-24T03:28:59.592677'}: 'date'
[2025-07-24T03:29:09.243+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1963, 'population': 1481604, 'transformed_at': '2025-07-24T03:28:59.592681'}: 'date'
[2025-07-24T03:29:09.243+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1962, 'population': 1429445, 'transformed_at': '2025-07-24T03:28:59.592685'}: 'date'
[2025-07-24T03:29:09.244+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1961, 'population': 1377920, 'transformed_at': '2025-07-24T03:28:59.592700'}: 'date'
[2025-07-24T03:29:09.244+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Costa Rica', 'country_code': 'CRI', 'year': 1960, 'population': 1327496, 'transformed_at': '2025-07-24T03:28:59.592705'}: 'date'
[2025-07-24T03:29:09.244+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 2024, 'population': 10979783, 'transformed_at': '2025-07-24T03:28:59.592710'}: 'date'
[2025-07-24T03:29:09.245+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 2023, 'population': 11019931, 'transformed_at': '2025-07-24T03:28:59.592715'}: 'date'
[2025-07-24T03:29:09.245+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 2022, 'population': 11059820, 'transformed_at': '2025-07-24T03:28:59.592719'}: 'date'
[2025-07-24T03:29:09.245+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 2021, 'population': 11122168, 'transformed_at': '2025-07-24T03:28:59.592723'}: 'date'
[2025-07-24T03:29:09.246+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 2020, 'population': 11176354, 'transformed_at': '2025-07-24T03:28:59.592791'}: 'date'
[2025-07-24T03:29:09.246+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 2019, 'population': 11202846, 'transformed_at': '2025-07-24T03:28:59.592805'}: 'date'
[2025-07-24T03:29:09.246+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 2018, 'population': 11227118, 'transformed_at': '2025-07-24T03:28:59.592843'}: 'date'
[2025-07-24T03:29:09.247+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 2017, 'population': 11247829, 'transformed_at': '2025-07-24T03:28:59.592850'}: 'date'
[2025-07-24T03:29:09.247+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 2016, 'population': 11265612, 'transformed_at': '2025-07-24T03:28:59.592853'}: 'date'
[2025-07-24T03:29:09.247+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 2015, 'population': 11275065, 'transformed_at': '2025-07-24T03:28:59.592856'}: 'date'
[2025-07-24T03:29:09.248+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 2014, 'population': 11285775, 'transformed_at': '2025-07-24T03:28:59.592859'}: 'date'
[2025-07-24T03:29:09.249+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 2013, 'population': 11298167, 'transformed_at': '2025-07-24T03:28:59.592862'}: 'date'
[2025-07-24T03:29:09.250+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 2012, 'population': 11303175, 'transformed_at': '2025-07-24T03:28:59.592864'}: 'date'
[2025-07-24T03:29:09.251+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 2011, 'population': 11301571, 'transformed_at': '2025-07-24T03:28:59.592867'}: 'date'
[2025-07-24T03:29:09.252+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 2010, 'population': 11297409, 'transformed_at': '2025-07-24T03:28:59.592870'}: 'date'
[2025-07-24T03:29:09.252+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 2009, 'population': 11294719, 'transformed_at': '2025-07-24T03:28:59.592872'}: 'date'
[2025-07-24T03:29:09.252+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 2008, 'population': 11291762, 'transformed_at': '2025-07-24T03:28:59.592875'}: 'date'
[2025-07-24T03:29:09.253+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 2007, 'population': 11287272, 'transformed_at': '2025-07-24T03:28:59.592877'}: 'date'
[2025-07-24T03:29:09.253+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 2006, 'population': 11278550, 'transformed_at': '2025-07-24T03:28:59.592880'}: 'date'
[2025-07-24T03:29:09.253+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 2005, 'population': 11262554, 'transformed_at': '2025-07-24T03:28:59.592883'}: 'date'
[2025-07-24T03:29:09.254+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 2004, 'population': 11238756, 'transformed_at': '2025-07-24T03:28:59.592885'}: 'date'
[2025-07-24T03:29:09.255+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 2003, 'population': 11209383, 'transformed_at': '2025-07-24T03:28:59.592888'}: 'date'
[2025-07-24T03:29:09.255+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 2002, 'population': 11177418, 'transformed_at': '2025-07-24T03:28:59.592890'}: 'date'
[2025-07-24T03:29:09.256+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 2001, 'population': 11144132, 'transformed_at': '2025-07-24T03:28:59.592893'}: 'date'
[2025-07-24T03:29:09.256+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 2000, 'population': 11109109, 'transformed_at': '2025-07-24T03:28:59.592896'}: 'date'
[2025-07-24T03:29:09.257+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1999, 'population': 11072230, 'transformed_at': '2025-07-24T03:28:59.592898'}: 'date'
[2025-07-24T03:29:09.257+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1998, 'population': 11034712, 'transformed_at': '2025-07-24T03:28:59.592901'}: 'date'
[2025-07-24T03:29:09.257+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1997, 'population': 10997934, 'transformed_at': '2025-07-24T03:28:59.592914'}: 'date'
[2025-07-24T03:29:09.258+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1996, 'population': 10962010, 'transformed_at': '2025-07-24T03:28:59.592917'}: 'date'
[2025-07-24T03:29:09.258+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1995, 'population': 10925362, 'transformed_at': '2025-07-24T03:28:59.592919'}: 'date'
[2025-07-24T03:29:09.259+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1994, 'population': 10886021, 'transformed_at': '2025-07-24T03:28:59.592922'}: 'date'
[2025-07-24T03:29:09.259+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1993, 'population': 10841031, 'transformed_at': '2025-07-24T03:28:59.592925'}: 'date'
[2025-07-24T03:29:09.259+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1992, 'population': 10785801, 'transformed_at': '2025-07-24T03:28:59.592927'}: 'date'
[2025-07-24T03:29:09.259+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1991, 'population': 10717640, 'transformed_at': '2025-07-24T03:28:59.592933'}: 'date'
[2025-07-24T03:29:09.260+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1990, 'population': 10631799, 'transformed_at': '2025-07-24T03:28:59.592936'}: 'date'
[2025-07-24T03:29:09.260+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1989, 'population': 10533243, 'transformed_at': '2025-07-24T03:28:59.592939'}: 'date'
[2025-07-24T03:29:09.260+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1988, 'population': 10432585, 'transformed_at': '2025-07-24T03:28:59.592941'}: 'date'
[2025-07-24T03:29:09.261+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1987, 'population': 10335342, 'transformed_at': '2025-07-24T03:28:59.592944'}: 'date'
[2025-07-24T03:29:09.261+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1986, 'population': 10244247, 'transformed_at': '2025-07-24T03:28:59.592947'}: 'date'
[2025-07-24T03:29:09.261+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1985, 'population': 10157228, 'transformed_at': '2025-07-24T03:28:59.592951'}: 'date'
[2025-07-24T03:29:09.261+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1984, 'population': 10073299, 'transformed_at': '2025-07-24T03:28:59.592955'}: 'date'
[2025-07-24T03:29:09.262+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1983, 'population': 9991026, 'transformed_at': '2025-07-24T03:28:59.592963'}: 'date'
[2025-07-24T03:29:09.262+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1982, 'population': 9912681, 'transformed_at': '2025-07-24T03:28:59.592969'}: 'date'
[2025-07-24T03:29:09.262+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1981, 'population': 9849320, 'transformed_at': '2025-07-24T03:28:59.592973'}: 'date'
[2025-07-24T03:29:09.263+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1980, 'population': 9804796, 'transformed_at': '2025-07-24T03:28:59.592978'}: 'date'
[2025-07-24T03:29:09.263+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1979, 'population': 9763355, 'transformed_at': '2025-07-24T03:28:59.592982'}: 'date'
[2025-07-24T03:29:09.263+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1978, 'population': 9711980, 'transformed_at': '2025-07-24T03:28:59.592986'}: 'date'
[2025-07-24T03:29:09.265+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1977, 'population': 9648440, 'transformed_at': '2025-07-24T03:28:59.592990'}: 'date'
[2025-07-24T03:29:09.266+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1976, 'population': 9571242, 'transformed_at': '2025-07-24T03:28:59.593004'}: 'date'
[2025-07-24T03:29:09.267+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1975, 'population': 9479726, 'transformed_at': '2025-07-24T03:28:59.593012'}: 'date'
[2025-07-24T03:29:09.268+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1974, 'population': 9374183, 'transformed_at': '2025-07-24T03:28:59.593195'}: 'date'
[2025-07-24T03:29:09.269+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1973, 'population': 9255328, 'transformed_at': '2025-07-24T03:28:59.593216'}: 'date'
[2025-07-24T03:29:09.269+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1972, 'population': 9123891, 'transformed_at': '2025-07-24T03:28:59.593221'}: 'date'
[2025-07-24T03:29:09.270+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1971, 'population': 8979085, 'transformed_at': '2025-07-24T03:28:59.593226'}: 'date'
[2025-07-24T03:29:09.271+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1970, 'population': 8824382, 'transformed_at': '2025-07-24T03:28:59.593230'}: 'date'
[2025-07-24T03:29:09.271+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1969, 'population': 8666640, 'transformed_at': '2025-07-24T03:28:59.593234'}: 'date'
[2025-07-24T03:29:09.272+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1968, 'population': 8509522, 'transformed_at': '2025-07-24T03:28:59.593239'}: 'date'
[2025-07-24T03:29:09.272+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1967, 'population': 8352625, 'transformed_at': '2025-07-24T03:28:59.593248'}: 'date'
[2025-07-24T03:29:09.273+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1966, 'population': 8193450, 'transformed_at': '2025-07-24T03:28:59.593252'}: 'date'
[2025-07-24T03:29:09.273+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1965, 'population': 8030797, 'transformed_at': '2025-07-24T03:28:59.593256'}: 'date'
[2025-07-24T03:29:09.274+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1964, 'population': 7866020, 'transformed_at': '2025-07-24T03:28:59.593262'}: 'date'
[2025-07-24T03:29:09.274+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1963, 'population': 7701660, 'transformed_at': '2025-07-24T03:28:59.593266'}: 'date'
[2025-07-24T03:29:09.275+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1962, 'population': 7541098, 'transformed_at': '2025-07-24T03:28:59.593279'}: 'date'
[2025-07-24T03:29:09.275+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1961, 'population': 7387117, 'transformed_at': '2025-07-24T03:28:59.593283'}: 'date'
[2025-07-24T03:29:09.275+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Cuba', 'country_code': 'CUB', 'year': 1960, 'population': 7238081, 'transformed_at': '2025-07-24T03:28:59.593286'}: 'date'
[2025-07-24T03:29:09.276+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Dominica', 'country_code': 'DMA', 'year': 2024, 'population': 66205, 'transformed_at': '2025-07-24T03:28:59.593290'}: 'date'
[2025-07-24T03:29:09.276+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Dominica', 'country_code': 'DMA', 'year': 2023, 'population': 66510, 'transformed_at': '2025-07-24T03:28:59.593293'}: 'date'
[2025-07-24T03:29:09.277+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Dominica', 'country_code': 'DMA', 'year': 2022, 'population': 66826, 'transformed_at': '2025-07-24T03:28:59.593296'}: 'date'
[2025-07-24T03:29:09.277+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Dominica', 'country_code': 'DMA', 'year': 2021, 'population': 67202, 'transformed_at': '2025-07-24T03:28:59.593299'}: 'date'
[2025-07-24T03:29:09.277+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Dominica', 'country_code': 'DMA', 'year': 2020, 'population': 67573, 'transformed_at': '2025-07-24T03:28:59.593303'}: 'date'
[2025-07-24T03:29:09.278+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Dominica', 'country_code': 'DMA', 'year': 2019, 'population': 67880, 'transformed_at': '2025-07-24T03:28:59.593306'}: 'date'
[2025-07-24T03:29:09.278+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Dominica', 'country_code': 'DMA', 'year': 2018, 'population': 68174, 'transformed_at': '2025-07-24T03:28:59.593309'}: 'date'
[2025-07-24T03:29:09.279+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Dominica', 'country_code': 'DMA', 'year': 2017, 'population': 68496, 'transformed_at': '2025-07-24T03:28:59.593312'}: 'date'
[2025-07-24T03:29:09.279+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Dominica', 'country_code': 'DMA', 'year': 2016, 'population': 69606, 'transformed_at': '2025-07-24T03:28:59.593319'}: 'date'
[2025-07-24T03:29:09.279+0000] {load_mongo.py:82} ERROR - Error cargando registro población {'country': 'Dominica', 'country_code': 'DMA', 'year': 2015, 'population': 70410, 'transformed_at': '2025-07-24T03:28:59.593322'}: 'date'
